,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
200,0.0,0.0,66749,0,0,-2,2,0,4,0.0,0.0,0,Romelu,0.0,175,False,Permanent transfer to Napoli,2024-08-30T10:21:53.872158Z,63,66749.jpg,0.0,Lukaku Bolingoli,0.2,False,,u,6,8,0,8049,0,59612,223,0.0,0.0,Lukaku,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,664,71,664,71,663,71,664,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,53,20,653,70,663,71,355,54,0.0,0.0
201,0.0,0.0,204727,0,0,0,0,0,2,0.0,0.0,0,Malang,0.0,176,False,Permanent move to RC Lens,2024-07-29T09:46:25.583703Z,45,204727.jpg,0.0,Sarr,0.0,False,,u,6,8,0,0,0,425,3,0.0,0.0,M.Sarr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,552,212,551,212,523,204,555,212,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,376,65,508,204,558,210,658,218,0.0,0.0
202,,,248857,0,0,0,0,1,3,4.8,4.8,1,Noni,4.3,177,False,,,65,248857.jpg,5.8,Madueke,8.6,False,,a,6,8,46,1897940,38798,1200111,59710,0.7,7.1,Madueke,241.0,617,4,1,2,9,0,0,0,1,0,0,6,163,194.4,132.7,329.0,65.7,8,2.06,0.62,2.68,9.46,58,16,65,52,7,4,17,12,,,,,3.0,,0.3,0.0,0.09,0.39,1.38,1.31,46,28,43,18,13,7,52,14,1.17,0.29
203,,,499309,-1,1,-2,2,0,4,0.5,0.5,0,Marc,0.0,178,False,,,48,499309.jpg,1.0,Guiu Paz,0.6,False,,a,6,8,1,63450,1495,92132,2828,0.0,0.2,Marc Guiu,200.0,24,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.11,624,57,404,43,608,57,625,57,,,,,,,0.0,0.0,0.0,0.0,0.41,3.75,329,62,596,55,376,35,239,42,0.0,0.0
204,,,465920,0,0,-3,3,0,3,1.2,1.2,1,Mykhailo,0.7,179,False,,,62,465920.jpg,1.0,Mudryk,0.2,False,,a,6,8,5,14111,800,32541,685,0.1,0.8,Mudryk,225.0,104,0,0,0,2,0,0,0,0,0,0,0,23,20.0,29.8,19.0,6.8,1,0.24,0.52,0.76,2.89,338,157,257,155,255,147,321,159,,,,,,,0.21,0.0,0.45,0.66,2.5,1.73,70,47,309,155,406,205,339,121,0.87,0.0
205,,,517052,0,0,4,-4,2,4,6.2,6.2,9,Nicolas,5.7,180,False,,,79,517052.jpg,6.3,Jackson,17.6,False,,a,6,8,57,2462528,93052,935770,45362,0.7,7.2,N.Jackson,189.0,688,6,3,2,10,0,0,0,3,0,0,9,231,278.2,126.6,335.0,74.0,9,5.81,0.27,6.08,10.44,11,2,75,3,6,3,10,2,,,,,,,0.76,0.0,0.04,0.8,1.37,1.31,14,5,24,6,11,5,17,4,1.18,0.26
206,,,213198,0,0,-5,5,0,3,1.2,1.2,0,Christopher,0.7,181,False,,,60,213198.jpg,1.6,Nkunku,2.8,False,,a,6,8,14,224877,3128,1488647,14051,0.1,2.3,Nkunku,73.0,151,1,0,0,1,0,0,0,1,0,0,1,51,62.8,51.4,112.0,22.4,1,2.02,0.19,2.21,1.93,247,111,194,124,79,48,185,98,,,,,2.0,,1.2,0.0,0.11,1.31,1.15,0.6,81,53,308,154,275,130,116,38,0.6,0.0
207,100.0,100.0,244851,1,-1,5,-5,3,3,6.5,6.5,10,Cole,6.0,182,True,,2024-09-04T10:00:05.275173Z,110,244851.jpg,8.8,Palmer,55.4,False,,a,6,8,79,3532781,134626,1576786,22245,0.5,7.2,Palmer,241.0,775,7,5,2,11,0,0,0,3,0,0,12,322,409.4,336.3,241.0,98.8,9,4.50,2.22,6.72,11.18,2,1,4,4,26,16,4,3,1.0,,1.0,,1.0,,0.52,0.0,0.26,0.78,1.3,1.28,3,2,21,9,2,2,2,1,1.05,0.23
208,0.0,0.0,457569,0,0,-1,1,0,1,0.0,0.0,0,Đorđe,0.0,183,False,Loaned to Strasbourg,2024-08-31T06:26:07.653045Z,44,457569.jpg,0.0,Petrović,0.2,False,,u,6,8,0,2753,0,57759,571,0.0,0.0,Petrović,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,538,69,536,61,505,54,541,69,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,525,33,492,69,544,69,347,50,0.0,0.0
209,,,551230,0,0,0,0,0,3,0.5,0.5,0,Renato,0.0,184,False,,,45,551230.jpg,1.0,Palma Veiga,0.3,False,,a,6,8,5,36622,634,25219,1252,0.0,1.1,Renato Veiga,173.0,164,0,0,1,1,0,0,0,2,0,0,0,17,30.4,8.4,19.0,5.8,1,0.16,0.15,0.31,2.29,320,147,339,189,249,141,333,165,,,,,,,0.09,0.0,0.08,0.17,1.26,0.55,455,281,563,236,358,170,327,111,0.55,0.55
210,,,215059,0,0,2,-2,2,1,2.8,2.8,1,Robert,2.3,185,False,,,47,215059.jpg,4.3,Sánchez,11.8,False,,a,6,8,39,1336586,17812,441882,27369,0.5,8.3,Sánchez,200.0,810,0,0,2,11,0,1,0,2,0,37,5,154,286.0,0.0,0.0,28.5,9,0.00,0.01,0.01,11.58,9,4,615,66,594,62,137,4,,,,,,,0.0,4.11,0.0,0.0,1.29,1.22,338,11,140,16,38,5,35,6,1.0,0.22
211,,,109646,0,0,-1,1,0,2,0.5,0.5,0,Tosin,0.0,187,False,,,44,109646.jpg,1.8,Adarabioyo,0.2,False,,a,6,8,7,13932,200,23321,854,0.0,1.6,Tosin,241.0,171,0,0,1,2,0,0,0,1,0,0,0,42,38.6,11.7,0.0,5.1,2,0.00,0.00,0.00,3.16,303,106,319,101,485,190,339,109,,,,,,,0.0,0.0,0.0,0.0,1.66,1.05,487,95,473,188,247,81,378,135,1.05,0.53
212,100.0,100.0,444463,0,0,0,0,0,2,1.2,1.2,1,Wesley,0.7,189,False,,2024-10-06T22:00:07.368413Z,45,444463.jpg,1.5,Fofana,0.5,False,,a,6,8,12,69741,1025,66899,1516,0.2,2.7,W.Fofana,73.0,686,0,0,1,9,0,0,0,6,0,0,2,77,133.0,51.8,16.0,20.2,8,0.04,0.11,0.15,9.29,131,53,193,48,266,78,203,61,,,,,,,0.01,0.0,0.01,0.02,1.22,1.18,397,80,280,89,282,91,256,93,1.05,0.13
213,0.0,,209243,-1,1,-2,2,0,3,0.0,1.5,0,Jadon,1.0,386,False,Ineligible to face his parent club on 3/11. - Expected back 10 Nov,2024-10-25T22:30:06.373335Z,63,209243.jpg,3.8,Sancho,1.8,False,,n,6,8,19,326575,542,204945,57831,0.2,3.0,Sancho,241.0,305,0,4,0,4,0,0,0,1,0,0,1,79,75.8,116.5,41.0,23.3,4,0.08,0.86,0.94,3.60,222,96,89,66,194,110,180,96,,,,,,,0.02,0.0,0.25,0.27,1.06,1.18,57,35,267,131,60,25,149,46,1.18,0.0
214,,,247632,0,0,-3,3,0,3,2.5,2.5,5,Pedro,2.0,560,False,,,62,247632.jpg,1.6,Lomba Neto,0.6,False,,a,6,8,14,61496,10680,126028,1472,0.3,2.3,Neto,173.0,375,0,2,0,4,0,0,0,3,0,0,1,70,90.0,174.8,67.0,33.2,3,0.31,0.77,1.08,5.22,197,81,41,36,134,86,101,61,4.0,,,,,,0.07,0.0,0.18,0.25,1.25,0.96,68,45,185,88,276,131,241,77,0.72,0.0
215,0.0,0.0,488464,0,0,0,0,0,2,0.0,0.0,0,Caleb,0.0,575,False,Loaned to Strasbourg,2024-08-13T07:07:06.645739Z,40,488464.jpg,0.0,Wiley,0.0,False,,u,6,8,0,0,0,3157,50,0.0,0.0,Wiley,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,485,169,472,169,428,149,488,169,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,636,190,411,139,490,166,582,198,0.0,0.0
216,,,508479,0,0,-2,2,0,1,0.5,0.5,0,Filip,0.0,581,False,,,43,508479.jpg,0.0,Jørgensen,0.2,False,,a,6,8,0,6425,100,23551,453,0.0,0.0,Jørgensen,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,522,63,510,47,475,40,525,63,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,565,39,463,61,528,63,361,53,0.0,0.0
217,,,428399,0,0,-4,4,0,3,0.8,0.8,0,João,0.3,621,False,,,61,428399.jpg,1.8,Félix Sequeira,0.5,False,,a,6,8,9,143755,1585,131401,2668,0.0,1.5,João Félix,173.0,118,1,0,0,0,0,0,0,1,0,0,0,33,45.0,19.9,57.0,12.1,0,0.47,0.11,0.58,1.18,290,136,282,166,156,98,271,134,,,,,,,0.36,0.0,0.08,0.44,0.9,0.0,75,50,355,179,256,116,253,80,0.0,0.0
